clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_neutral,clinton_sadness,clinton_surprise,frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise
0.00054002,0.003964204,0.00244804,3.90E-05,0.00116955,0.972964346,0.002890356,0.015984507,3105,0.085478805,0.00852583,0.00712031,0.000102241,1.50E-05,0.685646832,0.212994367,0.000116639
0.000469179,0.007524294,0.0004932,1.46E-05,0.002298944,0.9339859,0.053953983,0.001259924,3110,0.259490162,0.006403875,0.006288037,0.000220156,7.60E-06,0.365844876,0.361578852,0.000166416
0.000915559,0.003132204,0.001223066,0.000157366,0.001971222,0.9503483,0.0207815,0.021470765,3115,0.052267153,0.00916708,0.007493285,7.12E-05,8.65E-06,0.45904848,0.4718714,7.28E-05
0.000254171,0.002731849,0.002899829,1.03E-05,0.03611869,0.918708444,0.007158867,0.032117918,3120,0.085112594,0.006128808,0.030641383,0.022840839,0.000115669,0.624687254,0.176806018,0.053667404
0.000544923,0.00489675,0.001970039,1.44E-05,0.12749657,0.858498037,0.004052922,0.002526402,3125,0.07657357,0.007508015,0.010391232,0.000175483,1.06E-05,0.4204163,0.484778434,0.000146363
0.000256083,0.012546275,0.000425681,5.01E-06,0.001722352,0.9649968,0.00182282,0.018224977,3130,0.077565946,0.005592247,0.010592411,6.98E-05,3.28E-06,0.31524533,0.590886056,4.49E-05
0.000103277,0.007076315,0.000831459,2.69E-05,0.001708253,0.905306756,0.011492063,0.073454954,3135,0.05520889,0.006018134,0.009759019,7.77E-05,2.71E-06,0.419059873,0.509809852,6.39E-05
0.002501913,0.004061723,0.002722855,9.45E-05,0.002322895,0.8726758,0.0060499,0.109570391,3140,0.112255409,0.00547449,0.008400965,6.31E-05,2.41E-06,0.394999266,0.478770763,3.36E-05
0.0058177,0.003874659,0.012489601,0.002005679,0.00237373,0.823155,0.09212957,0.058154065,3145,0.08206304,0.006353504,0.005009593,4.90E-05,2.80E-06,0.408065528,0.4984099,4.67E-05
0.001443609,0.005652971,0.006411161,0.000433537,0.002775521,0.8727856,0.08578579,0.024711773,3150,0.140439957,0.008262234,0.005316611,2.23E-05,2.29E-06,0.29824087,0.547694743,2.10E-05
7.76E-05,0.003036583,0.000135745,5.51E-05,0.000139941,0.974816,0.016524589,0.005214481,3155,0.09093329,0.006508978,0.009646066,3.16E-05,1.99E-06,0.296882838,0.5959631,3.21E-05
0.000250265,0.005589556,0.003999398,0.000219347,0.013422657,0.853712857,0.07281154,0.049994364,3160,0.127385229,0.005757107,0.003111988,1.48E-05,1.36E-06,0.400682747,0.463029116,1.76E-05
0.00061114,0.007433974,0.001269692,0.000343967,0.006187474,0.847153842,0.123814054,0.01318589,3165,0.08542738,0.009006239,0.004778153,2.00E-05,2.32E-06,0.3828951,0.5178363,3.45E-05
0.002270471,0.006352294,0.013625997,0.004358575,0.023332942,0.685610235,0.096816815,0.167632684,3170,0.172592744,0.009413754,0.007052015,5.39E-05,4.57E-06,0.349655181,0.461185366,4.25E-05
0.005009302,0.008337184,0.023283368,0.003156237,0.007375672,0.379485339,0.02012131,0.5532316,3175,0.04739709,0.017365256,0.008355494,6.66E-05,1.01E-05,0.315859616,0.610870361,7.55E-05
0.007964406,0.005999564,0.024436504,0.001036681,0.029455593,0.501758754,0.017613564,0.411734939,3180,0.07671961,0.008749343,0.004834653,6.27E-05,4.26E-06,0.5706651,0.338890731,7.36E-05
0.011636829,0.01852003,0.007820402,0.005615029,0.158350781,0.5555776,0.00693597,0.235543355,3185,0.155171573,0.011935209,0.01038569,9.63E-05,5.77E-06,0.224159941,0.5981596,8.60E-05
0.003457882,0.009919254,0.006671512,0.000142426,0.08897326,0.8687889,0.006372428,0.01567434,3190,0.07077274,0.006348612,0.003541665,2.91E-05,3.11E-06,0.3883861,0.5308877,3.10E-05
0.002429646,0.009398024,0.002861587,9.44E-05,0.121926926,0.850858033,0.006167602,0.006263748,3195,0.08321655,0.008348105,0.004148857,3.09E-05,2.72E-06,0.369556755,0.5346676,2.86E-05
0.000158782,0.001763506,0.000148189,3.44E-05,0.000486141,0.9752638,0.021576589,0.00056867,3200,0.01432803,0.014157106,0.001274978,1.05E-06,1.12E-06,0.5841818,0.38605392,2.01E-06
0.001754792,0.00256098,0.000800546,4.36E-05,0.020601958,0.9585215,0.01004426,0.005672394,3210,,,,,,,,
0.002004225,0.006911956,0.001404525,0.000243047,0.006580726,0.94503,0.029723773,0.008101769,3215,,,,,,,,
0.009763243,0.01977714,0.006624057,0.000207172,0.020571895,0.8660807,0.07518345,0.001792352,3220,,,,,,,,
0.002886106,0.012684658,0.016775876,0.00027523,0.005662595,0.8353958,0.108298168,0.018021539,3225,0.03910961,0.05798322,0.002352763,0.000222709,0.011210777,0.852062047,0.036000814,0.001058036
0.009640982,0.015143922,0.013318634,0.00020529,0.132094368,0.8158108,0.007252965,0.00653304,3230,0.203923047,0.020628227,0.002956769,0.00016757,0.000637058,0.7635947,0.005643338,0.002449322
0.00603414,0.009811175,0.008260617,0.000702912,0.07102463,0.819140553,0.00513319,0.07989276,3235,0.018668149,0.01799577,0.00330768,0.000160779,0.000275233,0.8216466,0.137787744,0.000158049
0.004686077,0.01871298,0.01064419,0.000779688,0.12393333,0.7976172,0.03666414,0.00696238,3240,0.048233002,0.012545451,0.009282603,5.65E-05,2.34E-05,0.510318041,0.419504046,3.69E-05
9.21E-05,0.003020388,0.000599056,2.82E-05,0.007941523,0.972742,0.009660201,0.005916499,3245,0.493955344,0.003838312,0.004333537,0.00012122,7.77E-07,0.208011866,0.289654225,8.47E-05
0.001308795,0.005927457,0.005309837,7.49E-05,0.002021724,0.92727524,0.01877513,0.03930693,3250,0.2156663,0.005669389,0.009927103,0.000378987,3.72E-06,0.2300336,0.5381222,0.00019873
0.004492501,0.029632583,0.008392656,0.000220701,0.062353253,0.8677693,0.016278653,0.010860355,3255,0.2626881,0.038959365,0.01082074,0.000621294,0.000265151,0.660292,0.0199312,0.006422146
0.005594136,0.02003983,0.015466024,0.004001325,0.066657424,0.715623736,0.1424835,0.030133998,3260,0.253670484,0.004941209,0.002195641,0.000304952,1.11E-06,0.7000701,0.0379573,0.000859214
0.000355089,0.001229467,0.000556833,5.08E-05,0.001102358,0.9333023,0.012666693,0.050736543,3265,0.220517173,0.02594357,0.016695134,0.000180586,1.13E-05,0.211177051,0.525185,0.000290157
0.002711332,0.006887751,0.0171437,0.0002913,0.0049749,0.918460965,0.034759905,0.01477017,3270,0.08494544,0.023423798,0.019630237,0.00019927,4.34E-05,0.1673879,0.704150259,0.000219662
1.47E-05,0.000968107,1.14E-05,4.71E-07,0.001558258,0.982899547,0.014449107,9.84E-05,3275,0.000567114,0.002522749,0.002271612,0.008471926,8.08E-05,0.475845575,0.013182193,0.497058064
0.000448599,0.000248857,8.99E-05,3.63E-05,3.30E-05,0.977777243,0.019145645,0.00222042,3280,0.02889462,0.020906286,0.004310715,0.002076706,0.001036371,0.878825843,0.03098167,0.032967802
0.000626188,0.000740662,0.000304737,0.000150438,0.000205178,0.950894356,0.043868426,0.00321002,3285,0.007374143,0.002667838,0.0033928,0.000685346,0.000450712,0.83465457,0.011008753,0.139765859
0.000554721,0.001482535,0.000208193,2.08E-05,0.000568572,0.973561645,0.023032853,0.000570673,3290,0.040174324,0.010967402,0.023347616,0.006512972,0.0021573,0.808393657,0.04160992,0.06683679
0.002451176,0.001477774,0.002003944,0.000516837,0.000142238,0.9062932,0.081693746,0.005421053,3295,0.1398425,0.017705806,0.016880551,0.029410934,0.002106557,0.6161214,0.038381446,0.13955079
0.000992323,0.001436276,0.000754901,2.71E-05,0.0001801,0.927011,0.06900517,0.000593159,3300,0.006865787,0.023010133,0.006411108,0.007321694,0.002654221,0.735679567,0.01303984,0.205017656
0.000638836,0.001797476,0.000196201,1.36E-05,4.54E-05,0.919344962,0.07780314,0.000160381,3305,0.000406045,0.000349258,0.000509537,3.61E-05,5.55E-05,0.7936848,0.000656842,0.204302
0.000164049,0.000568712,3.40E-05,3.77E-05,4.95E-05,0.966443062,0.031991392,0.000711641,3310,0.306516051,0.012488506,0.008652713,0.010740938,0.000327128,0.5751469,0.008231334,0.07789641
0.000505093,0.000848394,5.05E-05,3.84E-06,4.23E-06,0.9352468,0.06320172,0.000139429,3315,0.1690503,0.004328195,0.008779717,0.014910849,0.000388813,0.2821338,0.001475458,0.5189329
0.000202995,0.000482342,2.90E-05,1.74E-05,3.35E-05,0.952795,0.046230916,0.000208734,3320,0.03244667,0.001108229,0.005824823,0.005248251,0.00073211,0.402943075,0.003827564,0.547869265
5.20E-05,0.000436925,4.36E-06,4.08E-07,2.81E-05,0.998313665,0.001111222,5.34E-05,3325,0.1266395,0.004557846,0.033556446,0.001077586,0.009471956,0.4070013,0.00646126,0.41123414
0.000162982,0.000313111,5.48E-06,6.52E-07,1.04E-05,0.993781447,0.005703776,2.22E-05,3330,0.007393536,0.012917019,0.002438567,0.000267604,0.002421702,0.9517684,0.017410515,0.005382637
7.51E-05,0.001705632,9.03E-06,3.00E-06,0.001178945,0.995223,0.001622078,0.000183191,3335,0.014270386,0.006414861,0.007637047,0.000702349,0.004908782,0.908091962,0.006961234,0.051013403
0.000607192,0.000265006,2.87E-05,6.41E-06,1.13E-05,0.9818997,0.01706363,0.000118177,3340,0.003829206,0.001369452,0.002658686,0.000360742,0.191196367,0.271635473,0.000453137,0.5284969
0.000335979,0.000927385,0.000224038,5.36E-05,0.000121955,0.8902006,0.107498214,0.00063824,3345,0.024660835,0.010927411,0.018443832,0.000673581,0.014729689,0.817524731,0.012738769,0.100301147
0.000930455,0.001130609,0.000223952,6.79E-06,4.03E-05,0.9539744,0.043605775,8.77E-05,3350,0.026491739,0.005103235,0.008777444,0.002925311,0.000757481,0.788252354,0.021792237,0.1459002
0.000119414,0.000157086,8.42E-06,5.20E-06,1.30E-05,0.980549932,0.019093046,5.39E-05,3355,0.004366803,0.003196031,0.002500792,0.006748932,8.38E-05,0.7986463,0.057188887,0.127268463
0.000822185,0.001220615,0.000261962,1.45E-05,5.49E-05,0.9623307,0.034972057,0.000323028,3360,0.051028073,0.004888686,0.002038013,0.001705144,0.000182896,0.9091816,0.02454912,0.006426455
0.000100046,0.000837692,7.72E-05,9.43E-06,0.000502644,0.9827361,0.015012413,0.000724481,3365,0.016975066,0.014187203,0.011349881,0.005871502,0.010473026,0.6905566,0.021091789,0.229494959
8.88E-05,0.0005261,1.91E-05,1.19E-06,0.000242507,0.97753644,0.021529205,5.68E-05,3370,0.242004648,0.054971714,0.033880305,0.004453429,0.001130227,0.6106492,0.035932053,0.016978426
0.000268494,0.002828595,0.001473722,2.06E-05,0.06208546,0.6172024,0.002320441,0.3138003,3375,0.036613606,0.014539212,0.012186688,0.001882892,5.03E-05,0.7083685,0.221885517,0.004473311
0.00745808,0.019182678,0.012386686,0.000437819,0.333516866,0.545338631,0.07777922,0.003900001,3380,0.406396866,0.009958076,0.004449821,0.008154626,8.82E-06,0.4845322,0.07804836,0.008451222
0.000243012,0.012037179,0.000463346,1.75E-05,0.6916465,0.28334865,0.011232399,0.001011348,3385,0.028910536,0.004386479,0.023054041,0.000150381,0.00101067,0.8222775,0.00649025,0.113720156
0.000678454,0.01117573,0.003044658,0.001686982,0.154869169,0.717046738,0.05184962,0.059648674,3390,0.006519949,0.048421037,0.003260539,2.18E-05,0.000496985,0.895515561,0.045445338,0.000318782
0.001036371,0.04220196,0.005725626,6.34E-05,0.020501303,0.873583436,0.052543227,0.004344671,3395,0.443485051,0.057714317,0.001838041,0.000243339,3.16E-05,0.4810708,0.014597239,0.001019597
0.001503616,0.002126036,0.006428214,0.000126154,0.47393167,0.442396671,0.03961341,0.03387423,3400,0.234741583,0.022047188,0.004054884,0.00034302,0.000219449,0.692117333,0.045407068,0.001069466
0.001869792,0.01702959,0.000966064,2.52E-05,0.001812703,0.9034572,0.07440682,0.000432596,3405,0.10389851,0.042628113,0.035879426,0.006477995,0.00012761,0.556508541,0.248356685,0.006123132
0.00091745,0.005873146,0.01012827,0.000141532,0.034810003,0.806025863,0.1325097,0.009594065,3410,0.021252727,0.046303805,0.015976885,0.000320965,9.60E-06,0.35557133,0.5597877,0.000777001
0.001654107,0.007905059,0.005302935,0.000990909,0.012173863,0.838059,0.124573596,0.009340525,3415,0.037464317,0.027400333,0.00847261,0.001353774,2.76E-05,0.419169128,0.5048691,0.001243199
0.004540175,0.008117895,0.01259572,0.001593961,0.015743434,0.8999155,0.038082857,0.019410461,3420,0.07792073,0.029931873,0.023402091,0.002466026,1.64E-05,0.450527161,0.411564678,0.004171064
0.001796639,0.002962493,0.004000795,7.40E-05,0.005157385,0.9565645,0.011630253,0.01781389,3425,0.08396947,0.049804617,0.013871257,0.000158259,2.67E-06,0.417152941,0.43468684,0.00035394
0.000708961,0.00445943,0.000290266,5.02E-05,0.007196006,0.9505788,0.00198178,0.034734536,3430,0.031254966,0.04458316,0.026859138,0.000259397,7.01E-06,0.148649663,0.7481467,0.000239972
0.002116077,0.003470374,0.004085798,0.000207774,0.017086048,0.8953453,0.064761676,0.012926988,3435,0.007297566,0.00266863,0.001148339,9.54E-05,7.63E-06,0.942830145,0.04510964,0.000842671
0.011113003,0.007093592,0.032472912,0.01002496,0.090243794,0.467828751,0.17838715,0.202835843,3440,0.014158146,0.006008845,0.000426309,2.96E-05,9.54E-07,0.6534718,0.325827152,7.72E-05
5.17E-05,0.001519453,6.48E-05,1.75E-05,0.001067872,0.9785092,0.018174276,0.000595245,3445,0.5571737,0.022705777,0.018414091,0.002252909,0.000123696,0.383512437,0.005493058,0.010324297
,,,,,,,,3455,0.054335907,0.003265136,0.00763374,0.00513846,0.000546287,0.5818392,0.009642242,0.337599
0.000678819,0.01617461,0.000941835,1.58E-05,0.009539408,0.8208746,0.1510497,0.000725219,3460,0.04133593,0.006860336,0.018820755,0.00078909,0.001343352,0.8348101,0.011858131,0.084182344
9.47E-05,0.000938522,1.85E-05,3.38E-05,0.002089864,0.990728736,0.003986631,0.002109275,3465,0.06619297,0.017257048,0.041582603,0.004528087,0.00257097,0.718585432,0.03156377,0.1177191
9.52E-05,0.000328674,1.63E-05,1.13E-06,0.000210218,0.9871212,0.012143338,8.38E-05,3470,0.216747209,0.007292292,0.025568208,0.003169036,0.000574007,0.6421711,0.03220294,0.07227525
0.000116709,0.000322621,2.06E-05,7.70E-06,0.000331087,0.99140656,0.007265075,0.000529615,3475,0.026724292,0.003501959,0.003271006,0.001264519,0.000160283,0.901365,0.044939105,0.01877388
0.000528793,0.001920291,0.002609648,0.00011062,0.040365536,0.8607049,0.08479004,0.008970157,3480,0.232231542,0.011823099,0.035152167,0.03958443,0.000111429,0.363933563,0.011623593,0.305540174
1.64E-05,0.002837693,2.70E-05,9.28E-07,0.5685606,0.425661266,0.002834063,6.21E-05,3485,0.242994547,0.011135312,0.041374084,0.004309597,0.002456801,0.5492622,0.028810559,0.119656876
3.78E-05,0.006925128,3.43E-05,3.69E-06,0.147543937,0.8336142,0.011765108,7.59E-05,3490,0.035698716,0.005046595,0.005699398,0.001836562,0.002556958,0.469333768,0.003422789,0.4764052
0.000100421,0.011056522,8.39E-05,1.16E-05,0.150695071,0.8260421,0.011795923,0.00021445,3495,0.04181081,0.008475349,0.009539184,0.002977657,0.020002017,0.688312054,0.00941617,0.219466746
8.72E-05,0.005896953,7.73E-05,2.18E-05,0.209541708,0.7630599,0.02105994,0.000255202,3500,0.06960347,0.003065887,0.016959434,0.008822882,0.000144638,0.5443884,0.02654019,0.3304751
7.36E-05,0.008877743,4.88E-05,5.44E-06,0.12220066,0.8585719,0.010121659,0.000100216,3505,0.261302084,0.04032505,0.040551115,0.002394455,0.000922917,0.6097934,0.027773714,0.01693722
0.000226623,0.002184955,0.000162645,0.000275386,0.838653147,0.147798464,0.006092958,0.004605856,3510,0.257905573,0.004801201,0.000935598,0.000127516,2.25E-06,0.4678728,0.268226922,0.00012812
0.000351745,0.008554353,0.000534121,1.61E-05,0.266476721,0.72026366,0.002608184,0.001195096,3515,0.064719886,0.007224939,0.00804706,0.000236892,8.10E-06,0.5567794,0.362613648,0.00037012
0.005214217,0.000637902,0.001307787,0.02420974,0.007930489,0.6133353,0.006583435,0.340781152,3520,0.061932076,0.032383665,0.015742853,0.000168766,3.73E-06,0.287523657,0.6020134,0.000231865
0.000191814,0.008195676,8.03E-05,1.93E-06,0.357546777,0.63316,0.000581423,0.00024208,3525,0.00815249,0.08938304,0.003276756,6.24E-05,0.00886519,0.8771999,0.012435284,0.000624936
8.14E-05,0.000597137,5.05E-05,2.70E-05,0.0355096,0.9282255,0.033491842,0.002016912,3540,0.011914923,0.003649544,0.000384975,2.13E-06,1.04E-07,0.7189296,0.265102148,1.66E-05
4.10E-05,0.007213549,7.83E-05,4.17E-05,0.012143407,0.8741932,0.105225667,0.001063301,3545,0.005471084,0.001759594,0.003011099,1.21E-05,0.000519487,0.947167635,0.000524748,0.041534204
5.96E-05,0.002671293,3.91E-05,6.05E-06,0.054035116,0.920769036,0.022004377,0.000415489,3550,0.04099176,0.015678158,0.013716346,0.002939272,0.002569842,0.715070248,0.009699428,0.199334934
0.000168443,0.010134855,0.00013408,7.47E-07,0.347150922,0.6417762,0.000587385,4.74E-05,3555,0.0038519,0.003962811,0.001137157,0.000197088,0.00186195,0.754862666,0.000551211,0.2335752
9.85E-05,0.005484694,0.00017764,9.28E-07,0.101644136,0.882376,0.010166832,5.12E-05,3560,0.036340717,0.03876907,0.011009109,0.001191987,0.003298801,0.777736843,0.005263411,0.126390085
9.47E-05,0.002054093,6.00E-05,5.54E-06,0.01880171,0.9459117,0.032925353,0.00014684,3565,0.004545501,0.005303056,0.002545359,0.000357287,0.000567129,0.554619849,0.008174813,0.423887
1.34E-05,0.002253094,2.71E-05,3.54E-08,0.224470347,0.7717217,0.001506879,7.35E-06,3570,0.011269084,0.020644715,0.001972558,0.00101944,6.35E-05,0.9075116,0.047037434,0.010481726
0.000490605,0.007217509,0.000253903,1.73E-05,0.09659195,0.890348852,0.004306308,0.000773606,3575,0.000917671,0.003880725,0.001184442,0.000200164,0.001294496,0.929179668,0.006901258,0.056441583
0.000133114,0.002550643,0.000192699,1.77E-06,0.0196088,0.9532699,0.024189537,5.35E-05,3580,0.137756914,0.032383252,0.109203883,0.013173902,0.001413811,0.4593257,0.026240956,0.220501572
0.000396437,0.007071435,0.000327108,7.44E-06,0.11268273,0.8739222,0.005411758,0.000180881,3585,0.021711428,0.001809537,0.007455464,1.62E-05,0.000231593,0.7474551,0.000573395,0.220747218
0.000264155,0.005232905,0.000217222,1.50E-06,0.105968341,0.8798647,0.008383765,6.74E-05,3590,0.015970524,0.005855694,0.007057996,0.0003137,0.011553777,0.865905166,0.004410863,0.088932306
1.91E-05,0.002610029,2.15E-05,5.38E-07,0.5284995,0.465450048,0.003376901,2.24E-05,3595,0.026205855,0.006898377,0.009122676,0.000778835,0.025940223,0.4524394,0.001882298,0.476732343
0.000118338,0.008837716,7.09E-05,2.50E-06,0.172168672,0.817730963,0.000907068,0.000163815,3600,0.05609261,0.03543558,0.023040324,0.000284355,0.003269715,0.8406773,0.003125797,0.0380743
0.000276796,0.019639509,0.00025263,5.28E-06,0.15231283,0.818003535,0.009120137,0.000389285,3605,0.172428817,0.003959485,0.017172849,0.000948549,0.000990649,0.346818566,0.003125553,0.454555541
5.18E-05,0.001764859,7.13E-05,3.53E-06,0.596037269,0.399022579,0.00286032,0.000188365,3610,0.033935648,0.008094525,0.009555344,0.002048214,0.000710384,0.6779878,0.005758003,0.261910081
,,,,,,,,3620,0.310063,0.013515371,0.001189664,6.26E-05,3.50E-06,0.670410931,0.004266474,0.000488437
,,,,,,,,3625,0.389085,0.014980798,0.004816399,5.70E-05,3.21E-06,0.3784883,0.212496817,7.25E-05
,,,,,,,,3630,0.1755236,0.022266574,0.070817106,0.003844321,0.001135006,0.569474161,0.017748196,0.139191046
1.25E-05,0.002092749,8.95E-06,2.18E-06,0.7058268,0.291545063,0.000416986,9.47E-05,3635,0.038218368,0.03686205,0.011715008,0.000246319,0.000204636,0.6663454,0.245928809,0.000479416
0.000709895,0.023013426,0.000223199,7.02E-06,0.3485144,0.6259598,0.001249577,0.000322676,3640,0.012108807,0.06475727,0.023440514,0.000974303,3.23E-06,0.06928894,0.825239539,0.004187406
6.88E-05,0.008905144,7.15E-05,2.26E-06,0.458124429,0.51376003,0.018566465,0.000501299,3645,0.011430547,0.005403627,0.00582795,0.001942023,0.000258398,0.810085058,0.006048895,0.159003511
8.20E-05,0.007984103,8.99E-05,7.32E-06,0.317181617,0.672243,0.002174602,0.000237496,3650,0.005586505,0.003126384,0.010609598,0.000401693,0.000525342,0.9266105,0.022279333,0.030860635
1.12E-05,2.94E-05,1.81E-05,1.02E-06,0.9989602,0.000757986,0.000208993,1.31E-05,3655,0.044372387,0.005686505,0.021204937,0.000183344,0.008038913,0.8773295,0.006089708,0.037094675
3.62E-09,2.27E-10,1.92E-08,5.59E-10,0.9999999,3.76E-08,1.22E-08,4.03E-08,3660,0.028972255,0.002770431,0.023548909,0.000329344,0.00029018,0.753194,0.00970997,0.181184918
0.000853919,0.005037852,0.001917516,0.000865351,0.02372596,0.9323654,0.028334282,0.006899724,3665,0.01415443,0.012239339,0.002935724,8.78E-05,0.000474787,0.9073326,0.06255605,0.000219287
,,,,,,,,3680,0.288281143,0.018243104,0.09136963,0.000404206,0.000601729,0.565158,0.007166621,0.028775582
,,,,,,,,3685,0.006581593,0.010385164,0.005340866,0.000557978,0.003996155,0.6297732,0.00286665,0.340498418
,,,,,,,,3690,0.010858437,0.004385402,0.003833751,2.54E-05,0.002090917,0.870717,0.000407711,0.107681379
,,,,,,,,3695,0.204915047,0.011370503,0.054335155,0.000540369,0.000187102,0.670146763,0.007397742,0.051107306
,,,,,,,,3700,,,,,,,,
0.00018912,0.001925455,0.000957615,1.59E-05,0.155311048,0.7594502,0.001405605,0.08074508,3705,0.000420589,0.000646053,3.77E-05,5.46E-05,1.08E-06,0.967117846,0.031366278,0.000355794
4.42E-09,2.19E-11,2.18E-08,8.55E-11,0.99999994,7.66E-09,7.97E-10,3.22E-08,3710,0.146900311,0.02569886,0.046415705,0.009061708,0.002721475,0.596910954,0.026820984,0.145470008
0.001075681,0.002449243,0.001399235,0.000663554,0.7670909,0.18816182,0.005699606,0.03345997,3715,0.025338976,0.007969918,0.001266208,0.000157895,0.00056305,0.9601828,0.003295656,0.001225483
0.000703422,0.002192959,0.002211631,2.46E-05,0.7382931,0.226804167,0.000229253,0.029540794,3720,0.019583806,0.010559433,0.001317804,6.98E-05,6.41E-06,0.756282032,0.211912155,0.000268617
7.82E-05,0.00477602,0.000657683,8.57E-06,0.049815327,0.9118546,0.030664995,0.002144578,3725,0.4728457,0.02382367,0.006187943,0.001647072,6.91E-06,0.4295536,0.06434514,0.001589959
6.04E-06,0.000583776,4.31E-05,1.26E-07,0.9365268,0.06273106,6.91E-06,0.000102238,3730,0.045369405,0.020970767,0.026503796,0.000318321,9.67E-06,0.3147306,0.5918468,0.000250576
0.00069827,0.006379646,0.003633554,2.08E-05,0.6236892,0.3584204,0.001023701,0.006134397,3735,0.051229224,0.011190329,0.001622376,5.58E-05,6.08E-06,0.828889132,0.106763743,0.00024333
0.000719988,0.010584155,0.002788334,0.000100559,0.317584336,0.644227,0.015622599,0.008372988,3740,0.115140148,0.01557211,0.008211209,0.000991942,1.95E-05,0.63561964,0.223084763,0.001360671
0.003257479,0.014200241,0.002604033,0.000383881,0.026544677,0.9395271,0.00796493,0.005517672,3745,0.109960057,0.008533277,0.005284595,6.41E-05,1.70E-06,0.411920846,0.464119732,0.000115664
0.00091918,0.012613731,0.00161466,7.20E-06,0.525642037,0.456623882,0.001357644,0.001221632,3750,0.00818348,0.417802334,0.025496146,2.16E-05,0.009812275,0.226347938,0.3122011,0.000135174
0.000207249,0.006403947,0.000741163,4.89E-05,0.16575785,0.8073568,0.018530047,0.000954052,3755,0.611686647,0.010399763,0.000694855,2.94E-05,9.85E-06,0.3589999,0.017979052,0.000200533
0.003054149,0.009774089,0.008829816,5.67E-05,0.2838918,0.671536565,0.003236554,0.019620318,3760,0.150975659,0.007784843,0.00743163,0.000336387,3.69E-05,0.801291,0.020598223,0.011545381
1.26E-05,0.00056643,0.000142489,7.33E-06,0.000396147,0.970075,0.025185214,0.003614749,3765,0.1026837,0.009871883,0.01511775,0.000227401,4.36E-06,0.32435143,0.547525,0.000218489
0.003547105,0.008236837,0.009797758,0.00032331,0.3893761,0.529661834,0.007881186,0.05117586,3770,0.036161304,0.012172457,0.013245931,5.92E-05,5.02E-06,0.1103425,0.8279532,6.03E-05
0.000808275,0.016771032,0.00331097,0.000308238,0.2827689,0.6489528,0.04445464,0.002625187,3775,0.03473939,0.007856244,0.001487665,1.24E-05,1.05E-05,0.851172,0.1046893,3.25E-05
0.000139462,0.001563634,0.000887316,7.91E-06,0.730183542,0.253179222,0.000289499,0.013749416,3780,0.125027582,0.014315609,0.000942961,0.000108829,8.27E-05,0.80021733,0.058764897,0.00054014
0.000536043,0.005012754,0.002238313,5.57E-05,0.394756436,0.5867108,0.006562545,0.004127373,3785,0.325445056,0.016862247,0.002079714,0.000218936,2.42E-05,0.5602706,0.09477876,0.000320517
0.001110538,0.006240107,0.001829169,0.000168327,0.002907734,0.781157553,0.204175323,0.002411231,3790,0.158453166,0.007682449,0.003405332,0.000649171,0.000104792,0.657028854,0.171777815,0.000898441
7.16E-05,0.00045186,0.000100076,2.02E-05,0.000447127,0.9364945,0.062009554,0.000405115,3795,0.1506668,0.055820618,0.007816979,0.000980423,0.004586267,0.7455597,0.030265238,0.004303976
0.000823288,0.003529386,0.002631167,0.000228016,0.1628566,0.7352078,0.006228017,0.088495724,3800,0.0740527,0.012548258,0.001787035,9.17E-06,1.46E-05,0.8703745,0.04119162,2.22E-05
0.000465822,0.003430089,0.001796579,0.000288591,0.005735675,0.956538141,0.022182984,0.009562107,3805,0.218123838,0.029271165,0.015618018,0.00066669,0.000314866,0.575063,0.15836373,0.002578727
4.85E-05,0.003591774,0.000455496,7.35E-06,0.001893252,0.9819229,0.009317366,0.002763343,3810,0.040526897,0.021308487,0.002862585,0.000262496,0.000183336,0.877352953,0.055417053,0.002086184
0.000620042,0.005102539,0.0051155,0.000597032,0.017607044,0.877276,0.039069306,0.05461255,3815,0.018911846,0.09568783,0.012955893,0.000222578,0.009774158,0.62727195,0.2347239,0.000451868
0.002013107,0.002443626,0.009561447,4.95E-05,0.309475362,0.379831523,0.001811319,0.29481414,3820,0.010454127,0.007688032,0.002446668,8.24E-05,0.000549896,0.946571648,0.03129207,0.000915198
0.000203443,0.001975098,0.000274988,3.07E-05,0.000966075,0.97507906,0.016666966,0.004803594,3825,0.023073722,0.059383385,0.010347943,0.000382175,0.002722208,0.6940205,0.209522679,0.000547359
1.28E-05,0.001290189,4.49E-05,4.61E-07,0.000231893,0.9657324,0.032437645,0.000249728,3830,0.003336995,0.007263367,0.00112697,0.000204609,0.000403268,0.9497442,0.035569873,0.002350694
0.0019947,0.004560679,0.000790654,5.39E-05,0.006807541,0.9699071,0.014890236,0.000995193,3835,0.200967059,0.018380504,0.06978016,0.002931715,0.003137093,0.617759466,0.009657464,0.07738654
0.000713507,0.0073508,0.000765282,4.27E-05,0.042804457,0.9137328,0.034115527,0.00047491,3840,0.054394,0.003290495,0.029692708,0.00012629,0.000702611,0.8442374,0.011311375,0.05624512
2.05E-05,0.002800643,3.89E-05,7.02E-06,0.02080875,0.942611039,0.03356097,0.000152114,3845,0.093068786,0.015437065,0.034718692,0.002423514,0.009077917,0.7856477,0.03862718,0.020999132
