host_id,neighbourhood,room_type,listings_count,availability
90125019,3,2,1,287
9576866,2,2,2,334
17365319,1,2,2,363
90131587,3,1,1,70
66085331,3,1,1,178
77001085,3,1,2,0
9974520,2,2,1,0
265758,3,1,1,21
64677804,2,2,1,355
90144780,2,2,1,31
23533897,2,2,7,356
14684457,2,2,1,0
90156265,3,1,1,335
32828522,4,1,1,0
87382566,3,2,4,351
4266300,3,1,1,0
86208568,4,2,1,286
26006254,3,1,1,70
24979823,2,1,2,132
4622765,2,1,6,343
39143718,2,1,2,349
90231432,2,2,1,363
87919612,3,1,1,61
24126132,2,1,1,9
21496282,3,1,6,47
40036481,2,2,1,305
11707044,3,3,10,363
18323300,2,2,1,340
1534857,2,1,3,334
22886163,2,1,1,270
58164930,3,1,1,59
63517424,2,2,1,364
33029760,3,2,1,107
89320535,2,1,1,300
90249774,1,1,1,308
89372010,4,2,1,304
5164854,3,1,8,322
90104417,5,1,1,310
11707044,3,3,10,360
65800377,2,2,1,35
359500,2,1,3,313
90258665,3,1,1,365
90267922,2,2,1,365
88725011,3,2,1,284
143476,3,2,1,73
14853361,3,1,1,20
5613075,2,2,1,75
9330969,3,2,1,350
4107689,2,2,2,20
32454701,3,1,1,278
70164346,2,2,2,56
3563802,2,1,1,19
31317743,2,2,1,311
90292720,3,2,1,325
1825030,3,1,2,3
38750668,3,1,1,279
77486502,2,1,1,193
7604257,2,1,1,95
64102704,3,1,1,0
90068744,3,1,1,279
37267657,1,2,2,89
52580300,2,2,2,59
74471200,2,2,1,11
20416600,3,2,1,114
89580862,2,2,5,106
14962658,3,1,1,63
2370522,3,1,2,2
59941591,4,2,1,342
83750377,4,2,1,127
77071924,3,1,1,245
40730904,3,1,1,56
824689,3,2,2,133
90338763,3,1,1,247
90148527,2,1,1,362
54658516,4,2,1,334
1651250,3,1,3,45
79311256,3,2,1,341
10549144,3,2,2,338
10549144,3,1,2,60
14935858,3,1,3,342
89580862,2,2,5,141
18738821,4,3,8,364
49416337,3,2,1,242
83093149,3,1,1,334
76765350,2,2,1,64
90091202,4,2,1,76
58373849,3,1,1,299
6938768,3,1,1,62
52341529,2,2,1,12
90416390,3,2,1,276
158704,3,2,1,53
27381217,2,2,2,45
18932942,2,2,1,179
90270616,3,1,1,2
80786792,3,1,1,91
2887402,3,1,1,7
90439931,4,1,1,348
63423272,2,2,1,361
10237887,3,2,2,273
71016265,4,3,23,363
200675,2,1,1,60
90440459,3,3,1,317
154866,2,1,1,78
5022712,2,2,1,59
90453529,5,1,1,334
90289807,3,1,1,9
13955048,3,2,1,274
31658722,2,2,2,0
90415898,2,1,1,44
90469789,2,2,1,363
38960571,3,1,1,332
1311693,2,2,3,210
90256030,3,1,1,11
90477848,3,2,1,347
82858676,3,2,2,0
90483609,2,1,1,177
5681389,2,2,1,293
12188270,2,2,1,88
90488744,2,1,1,60
15749566,3,2,1,340
9269953,3,2,3,28
90504927,3,1,1,27
7638924,2,2,1,3
5721239,3,1,1,59
29398688,3,2,1,11
49562545,2,1,1,29
13257154,2,1,1,13
36437454,2,2,1,67
90429242,2,2,1,363
89580862,2,2,5,116
89580862,2,2,5,97
22261099,2,1,1,0
89580862,2,2,5,131
24162718,4,1,1,363
90539410,3,2,1,59
65109990,2,2,6,347
27187487,1,1,4,356
4577229,2,1,1,233
1417260,3,2,1,17
81274648,2,2,2,321
11300359,2,2,2,0
72213967,2,3,5,357
62661922,3,1,1,133
34462874,2,1,1,30
88052060,4,1,1,143
90594217,3,1,1,130
8874674,4,3,12,151
8874674,4,3,12,361
10313745,3,1,1,301
453525,3,1,1,107
3644678,2,2,3,318
26442299,4,2,2,355
27206092,4,2,2,132
87372123,3,2,1,9
90626667,4,1,1,334
436199,3,2,1,33
82117529,2,1,1,16
87756978,3,1,2,355
25033554,2,2,2,0
15057845,2,1,1,32
14317115,2,2,1,88
90643919,1,2,1,364
9142336,2,1,1,100
1914680,3,2,3,23
45986534,4,2,1,65
459006,2,1,1,178
62420430,2,2,1,44
38001273,3,1,1,0
10678073,2,1,1,2
90653310,3,2,1,355
5053055,2,2,1,52
799082,3,2,1,70
8874674,4,3,12,364
5111513,3,1,1,147
77526864,3,1,1,36
8874674,4,3,12,350
8874674,4,3,12,178
83586204,3,3,1,70
70664237,3,1,1,54
90669068,3,2,1,39
90672110,2,1,1,56
90290476,3,1,1,80
32034835,2,2,1,40
72926334,2,1,3,344
9912430,2,2,1,81
90683037,3,3,2,343
3572286,3,1,1,2
30384022,2,2,1,0
37849933,3,2,1,16
34161028,2,2,1,72
90702825,2,1,1,357
90703211,3,2,1,334
90705436,3,2,1,306
30443527,3,1,1,12
67523,2,2,1,57
24163920,3,2,2,286
422845,2,1,2,44
51394853,2,1,2,137
38262427,2,1,2,197
90714757,3,1,1,0
65595344,2,1,1,364
31078864,4,1,1,3
78071714,3,2,1,364
14433834,2,2,1,66
83523066,2,1,2,53
23584041,2,2,1,360
78166300,2,3,11,87
90754157,2,1,1,342
90758008,3,2,1,292
19231252,4,1,1,20
66939639,1,2,1,365
90765758,2,2,1,25
6827195,1,2,1,179
16205633,2,2,1,324
10098825,3,2,1,9
488585,3,2,2,142
90786614,3,2,1,273
75390702,2,1,1,334
59900772,4,3,3,340
1239272,2,1,1,292
29957570,2,1,1,34
46305134,5,1,3,362
90807417,3,2,1,25
4548229,3,1,5,334
9359588,2,1,1,299
90811869,4,2,1,358
7978333,2,1,1,330
59503891,4,1,1,362
46502890,4,2,2,363
90811055,3,2,1,354
86828449,4,1,1,48
90839719,3,1,1,69
43810721,2,2,1,354
90848714,2,1,1,1
2516077,2,2,2,328
39648442,4,1,4,327
90125948,3,1,1,0
90854419,2,2,1,2
38262427,2,2,2,247
90855814,3,2,1,33
15677036,3,1,1,329
30007302,3,2,2,156
60505846,2,1,2,344
71828073,2,2,2,216
70982877,3,2,2,51
90867640,4,1,1,363
54529413,4,1,2,365
78166300,2,2,11,355
11601610,3,1,1,291
24558683,3,2,3,27
25706079,3,1,1,289
76790176,3,1,1,335
90929344,4,1,1,5
22218694,3,1,3,348
17134962,3,2,1,341
52824983,3,1,1,0
74018735,3,1,2,182
21468446,3,1,1,165
597901,3,2,1,347
33403059,2,1,2,309
85762907,3,2,1,59
16374575,2,2,1,32
55817559,3,1,1,7
51767059,3,2,2,149
4509216,2,1,1,20
83109275,4,2,2,337
28124460,3,2,1,20
8613137,3,1,1,14
90683037,3,3,2,351
2964414,4,2,1,364
88752809,3,3,1,334
81013659,3,2,2,308
10398617,2,2,1,166
90686500,2,2,2,332
34996242,3,1,1,22
661923,3,1,1,300
31716625,2,2,1,275
44378016,2,1,1,36
90995789,3,1,1,59
70982877,3,3,2,27
4024518,3,1,2,351
47108895,4,1,1,277
91009238,3,1,1,350
8072283,2,2,1,362
64010918,2,1,2,342
36824919,3,1,1,273
88667911,4,2,5,361
37328457,4,1,1,309
17938076,5,2,1,365
91020843,3,3,3,363
89724008,3,1,1,87
7951214,3,1,1,16
26444671,3,1,1,78
32656682,3,2,4,323
19192006,3,1,2,305
91074385,3,1,1,304
515095,2,2,1,58
1133516,2,1,1,102
91082184,3,2,1,0
5067269,3,1,1,14
29504270,3,2,1,361
35743804,3,1,1,15
89738912,3,2,1,14
22935573,2,1,1,333
5099616,2,1,1,316
43936824,3,2,1,37
24898836,3,1,1,38
49709749,3,1,1,254
91131716,2,2,1,0
10237786,4,1,2,356
3644678,2,2,3,327
1571883,2,1,1,63
91139433,4,1,1,172
91141126,3,2,1,154
44965197,2,2,10,290
7451239,3,1,1,0
90808198,1,2,1,179
32878607,3,2,1,355
22918964,3,1,2,296
47670974,3,1,1,12
91156880,3,2,1,156
1689931,3,1,1,41
86748234,2,1,1,189
1665972,2,1,1,54
5659054,3,1,2,102
67524279,3,2,2,269
91167002,3,2,1,335
52862385,2,2,3,212
306891,4,1,1,64
24401707,3,1,1,32
751743,2,2,1,301
90792082,3,1,1,32
91176603,3,1,1,29
27946680,2,2,2,0
11691880,4,2,1,36
91182678,2,2,1,0
1785798,3,2,2,273
91186496,3,1,1,127
91188688,3,2,2,327
89532341,2,1,1,52
91194780,3,2,1,315
42991300,3,1,1,18
91196529,2,3,1,365
9030221,2,2,1,74
32656682,3,1,4,311
90771408,2,2,1,351
91225455,3,1,1,305
87467112,4,1,1,364
11707044,3,3,10,345
91016269,4,1,2,363
32479119,2,2,1,364
20872245,3,2,1,80
580429,3,2,1,92
1649225,2,2,2,53
20847630,2,1,1,284
86083039,4,2,1,88
60137451,3,2,1,89
89985620,2,2,1,365
3537234,2,2,2,301
91292206,3,2,1,80
1418307,3,1,1,95
1176659,2,1,1,29
90824055,3,1,1,141
24790900,2,1,2,80
64065593,3,1,12,64
1976218,2,1,1,109
20134231,4,2,4,357
1459260,2,1,1,133
91296555,2,2,1,37
48423306,3,1,1,0
4315591,3,1,1,47
3250450,4,2,28,363
30419116,2,2,1,119
91320866,4,3,1,365
91331208,2,3,1,364
2233594,3,1,1,133
90612098,3,1,1,136
91337017,2,2,1,358
74919443,3,1,1,38
44439712,3,3,2,333
27984357,3,1,1,55
17342952,2,2,1,89
91016269,4,1,2,350
91326110,3,1,1,330
21423263,2,2,2,25
91358538,3,1,1,10
91359302,2,2,1,0
91360004,3,1,1,98
25033554,2,2,2,77
25361548,4,2,1,59
91363280,3,1,1,31
91365881,1,1,2,365
59529529,3,2,5,122
91377449,1,2,1,63
51929681,3,2,3,303
33992074,3,2,2,273
91381742,4,2,1,337
56944,3,2,2,305
63121608,3,1,1,341
64354263,2,2,1,8
35253342,2,1,3,324
61850524,2,1,1,39
61872432,2,3,2,354
12061634,2,2,1,25
85391826,2,2,1,342
42278985,4,2,1,155
91386795,2,2,1,0
11206175,4,2,10,364
1870825,4,2,1,147
6393939,2,1,1,59
22607593,2,2,1,334
91147323,2,2,1,91
56260714,2,2,3,365
67524279,3,2,2,254
39890192,3,2,8,149
45600001,4,2,3,346
31483654,2,1,1,0
39890192,3,2,8,134
90686500,2,2,2,357
91447172,2,1,3,347
56279680,2,1,1,66
27051556,5,1,1,162
11827862,3,3,1,354
29069625,2,2,3,282
21466553,3,1,1,349
3898624,3,2,1,59
16216273,2,2,1,362
364242,2,2,1,8
6979997,2,1,1,333
26538766,2,3,1,61
4049455,2,1,1,51
17330747,3,2,1,301
15784051,4,2,1,340
11758216,3,1,1,48
10910171,4,1,1,63
2859516,3,2,2,195
4233057,3,2,1,354
80474080,2,3,1,57
35375,4,1,2,293
16700187,3,1,1,304
20008236,2,2,2,179
73873175,2,2,3,38
69768079,3,2,5,88
30471922,3,1,1,27
57043944,4,1,1,277
10085633,2,2,1,121
91522394,2,1,1,156
91525369,3,1,1,33
21430803,3,1,1,362
45815038,4,2,1,327
90455539,4,1,1,0
424878,3,1,1,218
57549559,3,2,1,23
32194600,2,2,2,38
42764722,2,3,1,360
91542328,4,2,1,364
45378115,2,1,2,42
91188688,3,3,2,325
87532907,3,2,1,32
91544996,3,2,1,283
14130096,2,1,1,66
91552135,3,1,1,62
5213766,2,2,1,150
86730083,3,1,1,329
91020843,3,1,3,365
91020843,3,2,3,364
72006482,3,1,1,39
14104555,3,2,1,352
1838524,3,1,1,360
91555863,2,2,1,140
29893675,3,2,1,104
44302709,2,2,1,0
42947921,3,1,1,74
91560134,3,1,1,113
24651709,2,2,1,63
29989910,2,2,1,283
25026759,3,2,2,325
7653249,3,2,2,114
45866338,2,1,2,361
18602947,2,1,1,329
66065844,3,2,2,0
69772,3,2,1,347
6757221,3,2,1,18
89769986,2,2,4,354
2755818,2,1,1,46
21497952,2,1,1,36
2153480,2,1,1,62
89769986,2,2,4,354
91589867,2,2,1,89
17430212,3,1,1,74
19538468,3,2,4,268
2466334,2,2,2,0
27719339,3,1,1,157
3495623,3,1,1,10
91645690,2,1,1,259
59954257,3,1,1,8
22340773,3,3,1,238
22249340,2,2,1,343
91657065,3,2,1,332
30499687,1,3,1,322
5658142,3,1,1,5
51092308,3,1,1,25
22609260,3,2,1,330
61263388,3,2,1,348
306150,2,2,2,284
41969481,3,3,2,137
9155027,1,1,1,19
91678787,3,2,1,299
31409944,3,1,2,151
83332339,2,1,1,17
83828304,2,2,1,334
55938186,3,3,1,363
43180998,2,1,1,350
54224718,3,2,1,20
39890192,3,2,8,141
91697371,3,2,1,337
8066318,2,1,2,280
3662537,4,1,2,251
81762491,2,2,2,353
39890192,3,2,8,126
91707835,3,3,1,133
6954324,3,2,1,34
63124157,2,1,1,99
1433415,3,1,1,20
40207020,4,1,1,22
91713333,2,2,2,59
91667180,3,1,1,276
75565202,3,2,1,58
14324265,2,2,3,165
3229770,4,2,4,358
836168,3,1,5,345
52602009,3,2,2,0
8874674,4,3,12,360
1748764,2,1,1,59
85284380,2,2,7,357
52780184,3,2,1,362
91734538,2,1,1,150
91715013,2,2,1,171
16097862,2,1,2,344
956212,3,1,1,356
1446358,3,2,3,44
15873477,4,1,1,1
16398038,3,1,1,93
91737529,2,2,1,8
91365881,1,1,2,365
46335228,3,1,2,336
44835881,2,2,1,334
91740884,3,2,1,175
91523886,2,1,1,359
91742926,3,1,1,120
2225836,3,1,1,36
39890192,3,2,8,136
116382,2,2,10,339
16927139,3,2,1,277
1779492,2,1,1,32
91755572,4,2,1,177
56944,3,2,2,346
49666691,3,1,1,286
89769986,2,2,4,349
51394853,2,1,2,142
19538468,3,2,4,264
25026759,3,2,2,53
91804427,3,2,1,45
21336757,3,1,1,356
8541180,2,2,2,18
91819318,2,1,1,340
39185038,3,1,1,245
91828773,4,1,1,37
24127710,3,1,1,54
46557606,3,3,2,358
6658730,2,1,1,53
87317549,2,2,1,135
39181402,2,2,1,7
10109504,2,1,1,131
91379649,2,1,1,297
21423263,2,1,2,48
49278459,3,2,1,251
91846623,2,1,1,352
55528049,3,1,1,8
60349609,3,2,1,0
34961821,2,1,1,85
51929681,3,2,3,272
3673290,2,1,1,0
663365,2,1,3,36
19101984,2,1,1,0
91713333,2,2,2,72
50482239,3,1,2,319
1500573,2,2,2,364
85284380,2,2,7,353
52259092,4,2,1,346
11158576,3,1,1,0
47733373,2,3,2,345
69042051,3,2,1,273
943367,2,2,1,308
25304275,2,2,1,59
91874830,3,2,1,19
948164,2,2,1,37
28801224,3,1,1,250
42389158,2,1,2,6
85114878,3,1,1,81
446799,2,2,5,357
10387923,2,1,1,214
52747302,3,1,1,329
64649234,3,2,1,238
38871809,3,1,1,336
91888462,2,2,1,347
437578,2,1,1,78
14539010,3,1,1,0
91892904,2,2,1,88
91871987,4,2,2,353
51550484,4,2,1,359
91552877,3,1,1,210
57655724,3,1,1,358
669759,3,1,3,90
16928139,3,2,1,89
11174756,2,1,1,297
82170330,2,2,2,21
47167865,2,2,1,300
91909024,2,2,1,27
62953534,3,1,1,0
86922535,2,1,1,313
4542183,3,2,1,49
8327019,4,2,3,302
12758811,2,2,1,281
91571800,3,2,1,42
36276097,2,2,1,33
53325939,3,2,1,55
13066224,2,2,1,278
2779368,2,2,1,67
91290905,3,1,1,0
33195284,2,2,1,344
91302479,3,1,1,11
45378115,2,2,2,100
669759,3,1,3,153
39973049,2,1,1,8
91991409,3,1,1,293
16371559,3,2,1,320
65273165,4,3,2,312
2572999,2,1,1,30
669759,3,1,3,171
1911385,2,2,2,69
128431,2,1,1,121
92002715,2,2,1,57
92002479,2,2,2,88
21277681,2,2,1,54
11065009,2,2,5,2
2204525,4,2,2,139
56672670,2,2,1,329
92018098,3,2,1,354
44462357,2,3,12,341
24123052,3,2,1,4
6010437,3,2,3,364
297207,3,2,1,71
54892756,2,2,1,0
28287177,3,2,1,295
71538373,3,1,1,294
14438618,2,1,1,226
8048669,3,2,1,83
71016265,2,3,23,349
71099146,2,1,1,32
20008236,2,2,2,341
6532701,3,2,1,44
42691960,3,2,3,31
71016265,2,3,23,364
87091555,2,2,1,29
48752597,3,1,1,23
67132039,2,1,1,350
16464690,3,1,1,0
25543706,3,2,1,63
23940203,3,2,1,45
75219469,4,1,3,55
75745468,3,2,1,24
7761583,2,2,1,153
54743212,2,1,1,54
10998898,2,1,1,84
83107483,3,2,1,35
17038927,2,2,2,98
92090579,3,1,1,365
6136619,3,2,1,80
30007302,3,2,2,22
15104050,3,2,2,335
92110601,4,2,1,16
18061086,3,2,1,297
92113817,2,1,1,337
19918057,2,1,1,10
17795724,2,1,1,2
6441411,2,1,1,110
22730721,2,1,1,35
6670576,4,2,1,41
8946768,3,1,1,6
19244603,4,2,1,89
527081,2,1,1,334
74179880,2,2,6,276
83147028,2,2,5,364
28656485,2,2,1,7
92139272,3,1,1,52
43456718,1,1,1,308
77434710,2,2,1,183
31352644,3,1,2,15
21502737,3,1,1,5
9176756,2,1,1,59
4929215,2,2,1,20
18274906,2,2,2,33
41284715,3,3,1,287
34476085,3,2,1,148
27922289,3,1,1,60
8291952,3,1,1,319
15177144,2,2,1,78
3075149,2,1,2,129
90071511,2,2,3,66
90071511,2,2,3,162
92010242,3,2,7,321
42674956,3,2,1,69
92193254,3,2,1,167
24163920,3,2,2,36
4064681,3,2,1,94
92193021,3,1,1,292
10241041,3,1,1,305
8614416,4,1,1,14
92204575,2,2,1,338
26377263,2,2,36,225
72838963,4,1,1,82
92243770,3,1,1,23
47219202,3,1,1,286
16300594,2,2,2,0
6393088,2,2,1,10
9152413,2,1,1,25
56842354,2,2,1,352
27451708,2,1,1,246
566200,2,2,1,109
3284202,2,2,1,89
92266704,3,1,1,312
5953710,2,1,1,161
2339766,3,2,1,139
75672134,2,2,4,342
70412897,3,2,1,267
19152128,2,2,1,181
40905101,2,2,1,59
950826,2,1,1,234
92288557,2,1,1,257
42696678,2,2,1,77
73789011,2,3,6,354
11427836,2,1,1,352
84735908,4,1,1,329
7731081,2,2,3,334
12934902,2,2,1,160
277156,3,2,1,34
76756037,3,1,1,267
26796335,3,1,1,132
92313958,3,1,4,305
25219920,2,1,1,34
92324376,2,1,1,65
12846490,2,1,1,34
15757322,3,1,1,35
92326901,4,2,3,24
10039958,2,1,1,44
22859001,3,1,2,358
65109990,2,3,6,351
92324633,3,2,1,85
92313958,3,2,4,306
92325527,2,2,1,149
15813857,2,1,1,124
92313958,3,2,4,325
2724990,2,1,1,0
3223920,2,2,1,30
81762491,2,2,2,350
92010242,3,2,7,341
10921176,3,1,1,59
92313958,3,2,4,336
12429445,3,1,1,59
69029231,4,1,1,298
10380795,3,1,1,34
49142240,3,1,1,10
26638123,3,1,1,38
54384811,2,2,1,365
85518868,4,3,4,335
17346668,4,2,1,344
11300359,2,2,2,16
92354812,2,3,1,170
26759986,2,1,1,0
26791304,4,1,1,298
88470393,3,1,1,267
1581845,3,1,2,166
45381282,2,1,1,364
2882747,2,2,2,279
39473543,4,1,1,1
21426910,2,1,2,139
90071511,2,2,3,96
92390560,2,1,1,308
92392480,2,3,1,350
73437620,1,1,1,330
2140246,2,1,1,119
19866189,4,1,6,296
27024248,1,2,1,337
92429716,3,2,1,31
43599003,4,1,1,6
19135218,3,1,1,58
92439327,2,1,1,30
92441472,2,2,1,0
1385016,2,2,1,76
92443044,3,1,1,53
48883469,3,1,1,49
92326901,4,2,3,29
82715129,2,2,1,160
73570025,2,1,1,344
3331136,2,1,1,9
62685070,2,2,1,61
85905392,2,2,1,286
92456453,2,2,1,363
92455632,2,1,1,80
16723475,3,1,1,145
92457022,2,2,1,334
87250935,4,2,1,359
29074209,2,1,1,361
91447172,2,1,3,345
26295451,2,2,2,364
23909383,2,1,1,25
50743888,4,2,3,357
45593122,2,2,1,86
11272233,2,2,2,190
8076496,4,2,1,163
2066701,2,2,1,46
92485839,5,1,1,0
92487993,3,1,1,20
28178870,4,1,1,364
92493393,5,1,1,130
9037141,3,2,1,29
14614459,3,2,3,0
92498549,2,2,1,0
5166260,2,1,1,31
20618305,3,1,1,291
13701192,3,1,1,22
1500573,2,1,2,334
92505537,2,2,3,333
60487535,3,2,3,312
92509632,2,1,1,128
23637225,3,1,1,11
482507,3,1,4,211
16715132,3,1,1,4
973294,3,1,1,364
3720764,2,2,1,238
9130040,2,2,2,365
92326901,4,2,3,24
91889647,3,1,1,0
3092457,2,1,1,364
43853650,2,1,1,155
92520154,3,2,1,268
4069585,3,1,3,358
88566655,2,2,3,340
22735914,3,1,1,11
92528524,3,1,1,22
69878904,3,1,1,10
71016265,2,3,23,363
9060571,3,2,1,355
10397799,3,1,1,93
33682941,3,2,1,278
92533831,3,2,1,48
19116083,2,1,1,349
15724675,4,1,2,332
11773839,3,2,1,0
3991286,2,1,1,200
79364407,3,2,2,360
88591778,3,2,6,205
8821411,2,2,1,19
88591778,3,2,6,2
29534819,4,2,1,76
1914680,3,2,3,58
40236384,2,2,2,81
61729778,4,1,2,356
92554128,2,1,1,285
44093954,3,2,3,356
1914680,3,2,3,25
21699950,4,1,3,119
91871987,4,1,2,355
92596736,4,2,7,334
92597277,3,1,1,0
10545304,2,2,1,363
92596736,4,2,7,315
75095957,3,2,1,30
313641,2,1,1,13
25699127,3,2,1,29
92596736,4,3,7,361
92596736,4,2,7,273
91673283,3,2,1,15
5591999,2,1,1,310
88398053,3,2,1,255
2125685,3,1,3,88
80782387,3,1,1,0
52526057,3,2,2,52
7570643,3,2,1,8
53977847,3,1,1,0
4890378,2,1,1,236
27643222,4,1,1,363
40611169,2,1,4,165
92649295,3,2,3,273
90759172,4,1,1,345
19928891,2,1,1,2
19003554,3,1,2,349
17412119,3,1,1,140
1772952,3,1,1,0
41865841,3,2,2,182
92660280,2,2,1,82
31307789,4,3,13,358
6367348,3,2,3,355
92666018,4,3,1,179
16951690,3,2,1,88
92664813,2,1,1,72
23706794,2,2,1,117
50941579,3,1,1,142
30343884,2,2,1,70
22388424,4,2,2,167
20707006,3,2,1,64
13027278,3,2,1,38
8025607,3,1,1,30
9390190,3,2,4,77
35660592,4,2,7,66
92683226,3,2,1,81
91906476,3,1,1,12
92688579,4,1,1,329
1319462,3,1,2,364
92688284,2,1,1,170
92690603,3,2,1,341
92693488,2,2,1,158
69111810,3,1,1,135
68082479,2,1,2,306
92696117,3,1,1,26
24676472,2,3,1,0
35818640,3,2,1,158
1094159,3,2,1,71
82380968,3,1,3,332
82380968,3,1,3,310
92124715,3,2,1,300
92715292,2,2,1,31
76699308,4,2,1,246
92716801,2,1,1,153
23726672,3,2,3,363
43000098,2,1,1,4
6600966,4,1,4,361
7846080,2,2,2,17
37734344,3,1,1,17
92720308,2,2,3,329
27558074,3,1,1,64
19300302,3,2,1,32
58704623,3,2,1,12
78234797,3,1,1,363
21328739,3,1,1,365
74382276,3,1,1,72
9390190,3,2,4,88
92722589,4,3,15,365
88516349,2,2,1,90
9390190,3,2,4,89
92730046,1,1,1,298
9390190,3,3,4,80
92596736,4,3,7,361
25045089,2,1,1,41
23818531,2,2,4,302
60487535,3,2,3,346
77567287,3,1,1,137
24589216,2,2,7,0
12368999,2,2,1,0
46595517,3,2,1,0
92649295,3,2,3,273
92649295,3,2,3,273
40054363,3,1,1,333
92796181,3,1,1,351
92796431,3,1,1,331
76601346,3,1,3,50
28064360,3,1,1,329
92002479,2,2,2,363
92802107,4,1,2,89
77722758,3,2,1,36
24379402,3,1,1,242
18288791,4,1,2,0
29480857,2,2,1,0
92602590,2,1,1,12
446799,2,2,5,353
92809571,2,1,1,364
92809802,3,2,1,59
21724515,3,1,1,347
50743888,4,1,3,64
342275,3,1,1,59
46564548,3,1,1,149
21651849,3,1,2,333
92830041,2,1,1,60
91280958,3,2,1,0
1597141,2,2,1,341
20480059,2,2,1,0
1463678,2,2,2,66
932095,2,2,1,56
11997503,2,1,1,14
37374593,2,2,1,362
43599290,3,2,2,364
4166390,2,2,1,355
42585518,3,2,1,77
92844300,2,2,1,327
60968776,2,1,1,18
10073006,3,1,1,142
59627954,2,2,2,71
46510876,3,1,1,357
92850753,3,1,1,21
48630747,4,1,1,347
92850351,3,1,1,314
45869731,4,1,2,343
39543399,2,1,1,309
92856964,4,1,1,284
770645,2,1,1,30
52691527,2,2,2,314
38020220,2,2,1,24
17104627,2,1,1,364
74974718,3,2,1,341
68162046,2,2,2,53
30800797,2,2,1,364
422845,2,1,2,59
92850762,3,1,1,273
92333417,2,1,1,299
85082002,2,1,1,7
22195386,2,2,1,352
92872782,4,1,1,353
10192244,3,1,1,158
92875655,2,1,1,34
128663,2,1,3,0
128663,2,1,3,312
92883439,3,2,1,172
17793315,2,2,1,359
4611487,3,2,1,151
65179,4,1,1,362
4274648,2,2,1,61
92809028,3,2,2,343
92894638,3,2,1,55
493093,3,1,1,158
27977461,2,1,1,58
35580461,3,2,1,361
85518868,4,3,4,364
92809028,3,2,2,345
8814258,2,2,7,365
37492900,4,1,1,165
86458582,3,2,1,64
83831474,3,2,1,84
76646250,3,2,3,83
76646250,3,1,3,82
236481,3,1,1,273
1104908,3,2,2,273
92963740,2,1,1,322
51843917,3,1,1,7
64161144,3,1,1,8
50374022,2,2,2,6
92974704,2,2,1,351
64033674,2,1,1,169
21705530,2,1,2,18
92976398,2,2,5,356
69768079,3,2,5,364
63961897,3,1,1,22
74889516,4,1,1,162
813300,3,2,2,30
92984171,3,2,1,333
61465228,3,1,1,55
92986768,2,1,1,0
54754675,2,1,1,242
3274903,4,2,1,88
20616761,4,1,2,303
44837897,2,2,1,76
6984220,3,1,1,25
1612492,3,3,4,75
24713578,2,2,1,67
39942789,3,2,1,345
10737943,3,2,7,23
93001636,3,1,1,5
46250803,4,1,2,341
11671687,3,1,3,161
6778700,2,1,1,68
92067070,3,1,1,265
93021553,4,1,1,119
9623798,3,2,3,364
51589519,3,1,3,351
26434803,2,2,2,83
4932876,2,1,1,20
27673980,4,2,7,357
19866189,4,2,6,323
93029325,2,1,1,356
93035075,1,2,1,364
44462357,2,3,12,350
9386390,3,2,1,358
17540607,3,1,2,11
86099474,2,1,1,51
93044732,2,2,1,88
93044932,3,1,1,159
38689677,3,1,2,244
9030453,3,2,1,236
73560676,1,2,1,364
92452611,2,1,1,364
92976398,2,2,5,336
87745237,3,2,4,331
1226782,2,1,1,53
9897580,2,2,2,336
92976398,2,1,5,334
92976398,2,1,5,338
93075669,3,2,2,364
93075669,3,2,2,331
78437643,4,2,1,175
322716,2,1,7,356
16795575,4,2,1,14
55178767,1,1,1,350
92976398,2,1,5,346
14859498,3,2,1,348
43911073,1,1,6,365
1576119,3,1,1,70
32597915,2,1,1,24
21604714,3,2,2,330
43621011,4,2,1,358
14367039,2,1,1,293
60487535,3,2,3,300
7716888,4,2,1,156
93160113,3,1,1,8
92999641,2,2,1,84
84403365,3,2,1,70
7128634,2,1,1,29
93167593,3,1,1,26
43911073,1,2,6,364
92722589,4,3,15,365
88591778,3,2,6,7
27069740,1,3,1,304
88591778,3,2,6,8
20368925,3,3,1,359
34252002,3,2,1,11
7675569,2,2,1,307
21327336,2,1,3,29
9574706,2,2,1,29
36474895,3,1,1,52
37353999,3,3,1,13
93190982,3,1,1,62
26783800,3,2,1,314
37470075,3,2,1,0
43911073,1,2,6,179
345928,5,1,10,301
93228949,2,1,1,23
89437354,2,1,1,67
93235454,3,2,1,25
71016265,4,3,23,356
70140159,3,1,1,17
92722589,4,3,15,365
92722589,4,3,15,365
256161,3,2,7,90
525710,1,2,5,310
4289248,3,1,1,11
11313827,2,2,1,38
93307222,3,1,1,67
45748188,3,2,1,29
93307184,3,1,1,121
88763317,2,2,2,364
91466201,3,1,1,111
29238030,2,2,1,57
93316008,4,2,1,273
92720308,2,2,3,350
3985835,3,2,1,69
80316834,3,1,1,128
1712643,3,1,1,29
3965257,2,2,1,89
87745237,3,2,4,351
58271557,3,1,2,335
93335548,4,1,1,30
93339266,4,1,1,0
30875197,2,2,1,353
27294359,4,2,1,259
74338412,2,2,1,334
6826320,2,1,1,281
1013308,2,2,1,244
42307066,4,1,2,51
88566655,2,2,3,82
25616030,2,3,2,76
