clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_sadness,clinton_surprise,frame_time
0.000276796,0.019639509,0.00025263,5.28E-06,0.15231283,0.009120137,0.000389285,3605
5.18E-05,0.001764859,7.13E-05,3.53E-06,0.596037269,0.00286032,0.000188365,3610
,,,,,,,3620
,,,,,,,3625
,,,,,,,3630
1.25E-05,0.002092749,8.95E-06,2.18E-06,0.7058268,0.000416986,9.47E-05,3635
0.000709895,0.023013426,0.000223199,7.02E-06,0.3485144,0.001249577,0.000322676,3640
6.88E-05,0.008905144,7.15E-05,2.26E-06,0.458124429,0.018566465,0.000501299,3645
8.20E-05,0.007984103,8.99E-05,7.32E-06,0.317181617,0.002174602,0.000237496,3650
1.12E-05,2.94E-05,1.81E-05,1.02E-06,0.9989602,0.000208993,1.31E-05,3655
3.62E-09,2.27E-10,1.92E-08,5.59E-10,0.9999999,1.22E-08,4.03E-08,3660
0.000853919,0.005037852,0.001917516,0.000865351,0.02372596,0.028334282,0.006899724,3665
,,,,,,,3680
,,,,,,,3685
,,,,,,,3690
,,,,,,,3695
,,,,,,,3700
0.00018912,0.001925455,0.000957615,1.59E-05,0.155311048,0.001405605,0.08074508,3705
4.42E-09,2.19E-11,2.18E-08,8.55E-11,0.99999994,7.97E-10,3.22E-08,3710
0.001075681,0.002449243,0.001399235,0.000663554,0.7670909,0.005699606,0.03345997,3715
0.000703422,0.002192959,0.002211631,2.46E-05,0.7382931,0.000229253,0.029540794,3720
7.82E-05,0.00477602,0.000657683,8.57E-06,0.049815327,0.030664995,0.002144578,3725
6.04E-06,0.000583776,4.31E-05,1.26E-07,0.9365268,6.91E-06,0.000102238,3730
0.00069827,0.006379646,0.003633554,2.08E-05,0.6236892,0.001023701,0.006134397,3735
0.000719988,0.010584155,0.002788334,0.000100559,0.317584336,0.015622599,0.008372988,3740
0.003257479,0.014200241,0.002604033,0.000383881,0.026544677,0.00796493,0.005517672,3745
0.00091918,0.012613731,0.00161466,7.20E-06,0.525642037,0.001357644,0.001221632,3750
0.000207249,0.006403947,0.000741163,4.89E-05,0.16575785,0.018530047,0.000954052,3755
0.003054149,0.009774089,0.008829816,5.67E-05,0.2838918,0.003236554,0.019620318,3760
1.26E-05,0.00056643,0.000142489,7.33E-06,0.000396147,0.025185214,0.003614749,3765
0.003547105,0.008236837,0.009797758,0.00032331,0.3893761,0.007881186,0.05117586,3770
0.000808275,0.016771032,0.00331097,0.000308238,0.2827689,0.04445464,0.002625187,3775
0.000139462,0.001563634,0.000887316,7.91E-06,0.730183542,0.000289499,0.013749416,3780
0.000536043,0.005012754,0.002238313,5.57E-05,0.394756436,0.006562545,0.004127373,3785
0.001110538,0.006240107,0.001829169,0.000168327,0.002907734,0.204175323,0.002411231,3790
7.16E-05,0.00045186,0.000100076,2.02E-05,0.000447127,0.062009554,0.000405115,3795
0.000823288,0.003529386,0.002631167,0.000228016,0.1628566,0.006228017,0.088495724,3800
0.000465822,0.003430089,0.001796579,0.000288591,0.005735675,0.022182984,0.009562107,3805
4.85E-05,0.003591774,0.000455496,7.35E-06,0.001893252,0.009317366,0.002763343,3810
0.000620042,0.005102539,0.0051155,0.000597032,0.017607044,0.039069306,0.05461255,3815
0.002013107,0.002443626,0.009561447,4.95E-05,0.309475362,0.001811319,0.29481414,3820
0.000203443,0.001975098,0.000274988,3.07E-05,0.000966075,0.016666966,0.004803594,3825
1.28E-05,0.001290189,4.49E-05,4.61E-07,0.000231893,0.032437645,0.000249728,3830
0.0019947,0.004560679,0.000790654,5.39E-05,0.006807541,0.014890236,0.000995193,3835
0.000713507,0.0073508,0.000765282,4.27E-05,0.042804457,0.034115527,0.00047491,3840
2.05E-05,0.002800643,3.89E-05,7.02E-06,0.02080875,0.03356097,0.000152114,3845
0.001023209,0.002715738,0.000639385,0.000124865,0.045302775,0.062250044,0.001029348,3850
0.000145975,0.006166416,0.000132097,3.27E-05,0.238283336,0.014899385,0.000488699,3855
2.95E-05,0.001881228,2.78E-05,5.05E-07,0.821037948,0.000688899,2.35E-05,3860
0.000110314,0.008251279,0.000154177,4.03E-06,0.520611644,0.011145682,4.06E-05,3865
5.67E-06,0.002664425,1.38E-05,2.15E-07,0.7674149,0.003427277,5.67E-06,3870
3.80E-05,0.003413007,3.48E-05,1.13E-06,0.416040242,0.003323773,4.81E-05,3875
0.00030046,0.019886553,0.000200723,3.69E-05,0.2889055,0.04522739,0.000488908,3880
8.31E-05,0.026252495,0.000115591,6.53E-06,0.3240661,0.007032574,0.000157228,3885
2.37E-05,0.004408132,2.45E-05,1.19E-06,0.394320667,0.002584117,5.03E-05,3890
2.24E-05,0.006806112,4.33E-05,1.61E-06,0.6522257,0.013110194,1.87E-05,3895
0.000101263,0.006299579,0.000228286,7.71E-06,0.320526,0.060419668,9.72E-05,3900
0.000185857,0.017069195,0.000164234,7.91E-06,0.543516636,0.006336918,9.16E-05,3905
0.000343968,0.006242599,0.000262941,1.23E-05,0.3426693,0.004859118,0.000374216,3910
3.29E-06,0.001117082,5.66E-06,1.82E-08,0.7467428,0.000271068,2.51E-06,3915
7.57E-05,0.010877278,9.88E-05,8.17E-07,0.6321715,0.002412678,1.45E-05,3920
3.96E-05,0.004886135,2.98E-05,1.38E-07,0.48354724,0.000240418,4.67E-06,3925
8.36E-05,0.01856191,9.84E-05,1.38E-06,0.6060399,0.00171524,1.74E-05,3930
5.25E-05,0.008001216,5.24E-05,3.52E-07,0.6711912,0.000802346,5.85E-06,3935
5.07E-05,0.03455141,5.42E-05,3.33E-07,0.7019806,0.000582181,9.46E-06,3940
8.61E-05,0.022272214,0.000201422,1.05E-06,0.48453936,0.005276888,2.19E-05,3945
1.18E-12,9.33E-16,3.50E-13,1.18E-14,1,1.57E-13,3.74E-11,3950
7.49E-05,0.002493404,0.000323014,2.54E-05,0.002537998,0.01517962,0.005793248,3965
0.00276727,0.016655479,0.008666025,0.000328682,0.136711285,0.006423789,0.01982754,3970
1.39E-05,0.002831433,0.000481948,1.50E-05,0.001511235,0.015676381,0.007340733,3975
0.000257807,0.003396799,0.003733213,5.32E-05,0.005601235,0.026704546,0.008148552,3980
0.000319666,0.004359618,0.001489974,6.16E-06,0.005687906,0.024664622,0.001855191,3985
0.000713763,0.002779161,0.003518644,0.000209069,0.008012234,0.041358873,0.00966565,3990
0.000248763,0.000361692,0.000235972,5.42E-05,0.0009588,0.004824029,0.104640231,3995
0.039032582,0.01533783,0.037326474,0.00145969,0.025091853,0.013064207,0.154807657,4000
0.000865662,0.003240291,0.002942058,7.70E-05,0.022334755,0.010677618,0.013359146,4005
0.000444441,0.003851319,0.002876777,0.000378824,0.00201819,0.08943239,0.011723047,4010
0.000246412,0.002977398,0.000110564,8.06E-06,0.005755615,0.000955852,0.016358629,4015
0.002968353,0.026417412,0.010726642,0.000295938,0.001167113,0.244218051,0.002211616,4020
0.003510345,0.004172603,0.013634963,0.000442215,0.002950815,0.029528637,0.06274883,4025
0.001585818,0.006908848,0.004220286,7.22E-05,0.157403842,0.005779383,0.013961715,4030
0.000105824,0.000997646,0.001373474,0.000232421,0.008671795,0.028778574,0.024648812,4035
0.002757927,0.005009578,0.017557932,0.004068328,0.003070868,0.268461436,0.036342144,4040
0.009478687,0.007416968,0.031895585,0.000140553,0.010840187,0.034442224,0.010551685,4045
0.000430394,0.04270279,0.002288554,2.15E-05,0.045384716,0.003092229,0.022540418,4050
0.007351642,0.017029801,0.007507608,0.004135851,0.093824565,0.008318244,0.217802852,4055
0.000113279,0.004232179,9.82E-05,7.03E-05,0.000678124,0.004437697,0.029166548,4060
0.006876674,0.007118366,0.011924136,0.000509491,0.149428368,0.01869511,0.014688717,4065
0.001402617,0.007601734,0.002444715,0.000191917,0.022341546,0.002576276,0.06288236,4070
0.012480682,0.009382896,0.022322845,0.000119749,0.321794182,0.001814114,0.08013911,4075
0.003528249,0.017702356,0.005301447,0.000140457,0.07540112,0.009906891,0.003451389,4080
5.00E-05,0.000616722,0.000402601,1.63E-05,7.21E-05,0.08013141,0.002414254,4085
0.000195937,0.010207551,0.001339266,4.03E-05,0.008500065,0.03629602,0.004127355,4090
0.003922548,0.0070402,0.005942345,0.000299718,0.5570808,0.003002676,0.006676234,4095
0.000170972,0.001681496,0.000240248,2.79E-06,0.000413085,0.028864207,0.000468693,4100
0.004877681,0.08597139,0.008522913,0.000108897,0.00567435,0.212540716,0.000928582,4105
0.001754433,0.002458206,0.000329079,5.55E-05,0.000617545,0.008898824,0.000669541,4110
3.04E-05,0.002850596,1.82E-05,9.80E-07,0.013918695,0.024904622,0.000120936,4115
0.001310459,0.001171026,0.001235855,0.00087654,9.78E-05,0.2310967,0.003490195,4120
0.003554284,0.000957741,0.007582067,0.000417201,0.000761029,0.026043369,0.109063596,4125
0.001019878,0.002241787,0.000543531,9.28E-05,0.001078643,0.030215297,0.001899784,4130
0.000210461,0.004582013,0.000524372,1.73E-05,8.19E-05,0.135969251,0.00046161,4135
0.000235223,0.000672956,8.95E-05,4.48E-05,0.000344478,0.008899952,0.004940643,4140
3.30E-05,0.002202648,0.000210306,2.60E-06,4.36E-05,0.101195328,0.000501802,4145
0.000673472,0.00065962,0.000291265,0.00030158,5.75E-05,0.028363425,0.006387735,4150
0.001559186,0.000718958,0.000612172,0.000104027,7.86E-05,0.019936202,0.002430622,4155
0.001662303,0.000633227,0.000517511,0.00023926,9.68E-05,0.043644387,0.002860551,4160
0.00010252,0.005401251,0.00018788,2.58E-05,0.003297282,0.03453056,0.000927577,4165
0.000482064,0.001988851,0.00011623,2.15E-05,0.002993048,0.01549268,0.000640204,4170
0.001634728,0.002510956,0.000511223,8.42E-05,0.001743831,0.026597586,0.001682806,4175
0.000818177,0.002219633,0.000248471,1.44E-05,0.001661392,0.008573021,0.000871129,4180
0.001423152,0.002366439,0.0004155,5.14E-05,0.001012032,0.017939277,0.001458013,4185
0.000296919,0.002082937,0.000401797,2.32E-06,0.001349614,0.02056281,0.000226307,4190
0.000220448,0.001809546,0.000108829,6.67E-06,0.004342282,0.012156521,0.000259064,4195
0.000231748,0.001764626,0.000182422,2.03E-06,0.002254342,0.012835771,0.000143401,4200
0.00247562,0.004345736,0.001125827,9.94E-05,0.003072204,0.043896154,0.001269721,4205
0.001082014,0.002608959,0.00052311,5.94E-05,0.00146737,0.043344412,0.000839635,4210
0.000664977,0.000471922,0.000197389,2.62E-05,0.000222191,0.03947495,0.001350846,4215
0.0017691,0.001679,0.000553283,5.90E-05,0.000647343,0.038942304,0.00108892,4220
0.001844642,0.001311284,0.000506126,0.000114927,0.000282693,0.040436633,0.002044611,4225
0.001003995,0.000811997,0.00040012,7.30E-05,0.000441271,0.032140274,0.002470173,4230
0.00060778,0.000751128,0.000245973,2.48E-05,0.000290458,0.019290812,0.000816328,4235
0.000788192,0.001175758,0.000269939,4.40E-05,0.000497831,0.028545272,0.000828584,4240
0.000841716,0.000951997,0.000273441,4.30E-05,0.000199148,0.03394513,0.001096085,4245
0.001375473,0.002253517,0.000763051,4.58E-05,0.001124379,0.020781854,0.002477498,4250
0.000650394,0.000570774,0.000432019,6.01E-06,0.000136172,0.019998837,0.000852136,4255
0.003125839,0.00193318,0.001335737,0.000261153,0.001281734,0.043573756,0.008276478,4260
0.003015803,0.006900128,0.001375268,9.33E-05,0.010749265,0.002055703,0.005423038,4265
0.019304551,0.03354348,0.00615523,0.00018415,0.04389195,0.006317949,0.002597583,4270
0.006937113,0.01086561,0.010300891,0.000317181,0.026787186,0.01747626,0.02662119,4275
3.97E-05,0.001592244,0.000173418,1.95E-05,0.000492001,0.030228237,0.002461802,4280
0.000439369,0.006579322,0.000367448,0.000313438,0.000890856,0.016355323,0.02634338,4285
7.16E-05,0.001133681,0.000889647,6.82E-05,0.000626071,0.016640445,0.006625876,4290
0.001625561,0.003326406,0.01645346,0.000791633,0.001936342,0.172204256,0.022375232,4295
0.000478888,0.003311747,0.008994109,7.01E-05,0.002477086,0.023235511,0.040038314,4300
0.002884748,0.002659679,0.005990868,6.77E-05,0.23651436,0.001605377,0.181571841,4305
0.000714762,0.004908039,0.006936914,0.000136761,0.000389693,0.065760024,0.019213753,4310
0.007974361,0.009146243,0.02411268,0.00086586,0.006049329,0.032571793,0.05397182,4315
0.000423979,0.000704284,0.00062529,0.000902224,0.006820745,0.09873541,0.035122898,4320
0.001795073,0.010551349,0.013613529,0.000201201,0.0050798,0.032073192,0.00948202,4325
0.000657282,0.002623997,0.003505347,0.000710192,0.002395668,0.03011595,0.07691162,4330
0.000204886,0.000407498,0.001939786,0.0001105,0.000248745,0.025707398,0.11215248,4335
0.000840443,0.001675886,0.002503302,0.000396367,0.001260422,0.051540565,0.040967446,4340
0.000222016,0.003679973,0.001136672,2.30E-05,0.001738731,0.020188537,0.007496671,4345
0.001662864,0.004074896,0.006152323,0.000229728,0.00854053,0.021859337,0.024813542,4350
0.000223823,0.005828808,0.000395944,2.83E-06,0.133694619,0.000761028,0.003125428,4355
0.009801706,0.009110789,0.014866523,0.000613199,0.010492915,0.014762243,0.036194813,4360
0.000742325,0.010731184,0.0010481,0.000154875,0.001925021,0.014915876,0.003578871,4365
,,,,,,,4390
2.71E-05,4.60E-05,6.28E-06,6.22E-07,0.000155828,0.05878301,0.000124711,4395
8.23E-05,0.000498036,7.98E-05,1.47E-05,0.000305285,0.006079862,0.008801799,4400
0.001089356,0.000911235,0.000494278,0.000372392,0.000157765,0.057923805,0.00358848,4405
0.000914926,0.000792587,0.000448244,0.000154481,4.91E-05,0.055965032,0.002333523,4410
0.00128018,0.000875248,0.000744214,0.000567618,7.11E-05,0.062908836,0.004478592,4415
0.004031964,0.002447372,0.002925075,0.000193079,0.000615254,0.04428527,0.003961973,4420
0.002342459,0.001756272,0.001514125,0.000392011,0.000151972,0.091376394,0.003221536,4425
0.001088461,0.000442447,0.000218267,0.000187681,4.74E-05,0.123098537,0.001203765,4430
0.004086331,0.001981922,0.002155028,0.000753108,0.000595953,0.07434944,0.004597493,4435
0.001566077,0.000721221,0.001301758,0.000129169,9.84E-05,0.08002829,0.002667312,4440
0.000470164,0.005013763,0.000435144,1.47E-06,0.361314923,0.000168658,0.00725747,4445
4.44E-05,0.004681718,0.00035044,1.28E-05,0.004171541,0.032568485,0.011800699,4450
0.000136519,0.003147485,0.000940389,9.53E-06,0.8625332,0.001064796,0.00133395,4455
0.000148775,0.004336341,0.000931546,1.17E-05,0.637919,0.000700139,0.005640153,4460
0.00058587,0.004038932,0.000648303,0.00029139,0.010132718,0.012196914,0.007449228,4465
0.000678871,0.011087573,0.001334089,8.91E-05,0.116026632,0.006310542,0.00909697,4470
0.002735205,0.013690093,0.005330711,0.000242891,0.167119071,0.020467158,0.015921457,4475
0.001147169,0.015074065,0.007201822,0.000195938,0.518476546,0.014956929,0.005744684,4480
0.003080415,0.007378737,0.007152617,0.000807555,0.112151764,0.03764913,0.013386369,4485
0.000196633,0.012080737,0.000537535,6.65E-05,0.00659689,0.007483651,0.04383303,4490
0.002275358,0.012159787,0.007544799,6.95E-05,0.26892373,0.005574621,0.00952197,4495
0.003294592,0.007921924,0.003623457,5.39E-05,0.233586818,0.001035392,0.141434029,4500
0.00125992,0.002327219,0.003830881,0.000151471,0.010817637,0.00406148,0.101431407,4505
0.00145232,0.002774211,0.00764917,1.54E-05,0.0676068,0.000598744,0.4310647,4510
0.002882714,0.002805948,0.000821301,0.000220548,0.001342442,0.003153591,0.008383687,4515
0.005870834,0.006703526,0.011948014,0.000443088,0.056035887,0.00984067,0.09221662,4520
0.000222346,0.001137781,0.000299054,2.97E-05,0.000141473,0.32318607,0.000302143,4525
0.00609988,0.065361045,0.013797501,0.000342453,0.014059344,0.018594706,0.017628333,4530
0.00028,0.000242565,0.000204068,2.88E-05,0.000156299,0.002320708,0.433445156,4535
0.000343392,0.006411989,0.003251791,5.18E-05,0.00772986,0.028377926,0.008066117,4540
0.001330205,0.013838242,0.001745759,0.000235405,0.009912794,0.013823495,0.003689235,4545
0.000290089,0.001922966,0.000971288,1.08E-05,0.06654046,0.00090253,0.089952596,4550
0.001648606,0.007154581,0.012335322,0.000345895,0.003860642,0.03360217,0.03898054,4555
0.001464094,0.00771618,0.008341167,0.000116808,0.007075601,0.020167278,0.019105561,4560
0.000524,0.019907523,0.000894506,3.99E-06,0.006828895,0.052440483,0.000213743,4565
0.005233762,0.010270553,0.006573417,0.000174929,0.238700747,0.009786389,0.010731162,4570
2.30E-05,0.000758518,0.000722817,1.36E-05,0.00021636,0.005932913,0.132934183,4575
0.000357539,0.025708552,0.000767847,0.00185056,0.005044281,0.005218991,0.271808863,4580
0.002465271,0.003099509,0.004847104,0.004396745,0.020909987,0.005601834,0.723351061,4585
0.00016925,0.003549253,0.000890401,5.95E-05,0.004157456,0.036769334,0.0540301,4590
0.00079424,0.007325716,0.004762904,0.00035811,0.040453885,0.05470321,0.096567445,4595
0.000172475,0.097679615,0.000493584,4.01E-05,0.101363353,0.024516298,0.007954465,4600
0.000955172,0.011518039,0.00296351,0.000221882,0.018166635,0.032132216,0.011702603,4605
0.000332285,0.000817405,0.000359507,9.41E-05,6.56E-05,0.092353195,0.002588124,4610
1.66E-05,7.17E-06,6.04E-06,1.48E-06,0.00075259,0.03471317,0.000261444,4615
2.06E-05,4.74E-06,3.78E-06,1.17E-05,0.00081669,0.012968144,0.001184581,4620
0.000274829,0.008285275,0.000192893,2.42E-06,0.018405823,0.006925604,9.36E-05,4625
0.001487298,0.00421894,0.00134242,0.000212951,0.005462328,0.09970481,0.002410309,4630
0.000259959,0.002143419,0.00026874,8.06E-06,0.006706535,0.040518977,0.000301617,4635
7.24E-05,0.000235853,3.44E-05,2.17E-06,0.000525055,0.06214663,0.000126815,4640
0.000779937,0.016033873,0.000613485,7.13E-06,0.005361402,0.132115945,0.000132605,4645
0.000458758,0.001935552,0.000300463,1.23E-05,0.00423417,0.033371698,0.000701595,4650
3.28E-05,8.23E-05,1.21E-05,0.000212103,0.023783801,0.07522779,0.003945445,4655
0.000106728,0.003438592,0.000113967,2.50E-06,0.2285473,0.01577444,6.22E-05,4660
0.000342185,0.002579238,0.000318189,8.86E-06,0.05391255,0.018814825,0.000411902,4665
0.000734604,0.003424048,0.000744993,3.90E-05,0.034925792,0.039044183,0.000819166,4670
0.000408096,0.003097298,0.000355329,1.80E-05,0.1483779,0.008558026,0.000906574,4675
0.000181588,0.00293362,0.000143951,1.19E-06,0.099611715,0.011140476,5.42E-05,4680
0.000126804,0.002969304,0.000116693,8.93E-06,0.012240564,0.015472209,0.000239893,4685
4.96E-05,0.003518414,6.07E-05,6.34E-06,0.08138822,0.005832626,0.000225696,4690
4.41E-05,0.002991178,3.56E-05,2.05E-06,0.06003383,0.008422041,8.93E-05,4695
2.83E-05,0.001909644,2.33E-05,9.94E-07,0.0998338,0.014646648,3.70E-05,4700
7.37E-05,0.002076364,4.12E-05,7.78E-06,0.08169075,0.008948658,0.000249631,4705
0.000363506,0.004416921,0.000179573,1.07E-05,0.029193996,0.00706131,0.000337144,4710
7.49E-05,0.002856551,4.76E-05,1.12E-06,0.108708717,0.01103491,4.09E-05,4715
5.77E-05,0.001933609,2.61E-05,1.94E-06,0.262970835,0.002937815,0.000108592,4720
0.000359911,0.003560045,0.000311648,5.80E-06,0.09381594,0.011465375,0.000174185,4725
0.000115912,0.006225803,8.47E-05,7.11E-06,0.346039325,0.000850558,0.000350961,4730
0.000320776,0.008860483,0.002650141,2.71E-05,0.298419833,0.004605406,0.022595825,4735
2.20E-05,0.00187451,1.49E-05,4.13E-07,0.084014714,0.000289157,0.000105611,4740
0.000370083,0.004531822,0.000214899,6.13E-05,0.3101409,0.03772032,0.001073148,4745
0.00012146,0.004634551,7.61E-05,0.000322103,0.5689863,0.000917452,0.038856093,4750
8.53E-05,0.007336556,5.56E-05,1.68E-06,0.292649418,0.001322244,0.000155136,4755
3.09E-05,0.006174315,3.63E-05,1.82E-06,0.09972473,0.02045882,3.72E-05,4770
1.05E-05,0.009162392,1.38E-05,5.00E-07,0.376927137,0.010514075,6.62E-06,4775
,,,,,,,4780
0.000413259,0.026978517,0.000309589,3.82E-05,0.4670002,0.004561543,0.001005799,4790
3.87E-05,0.004607622,3.39E-05,2.65E-06,0.3212929,0.001778568,9.60E-05,4795
0.0002601,0.02382516,0.000238906,5.20E-06,0.5452684,0.010443908,0.000273413,4800
6.40E-05,0.007443089,4.47E-05,6.69E-07,0.670275867,0.001577876,2.11E-05,4805
6.63E-05,0.013755865,7.06E-05,2.32E-06,0.1407878,0.024629917,3.08E-05,4810
5.09E-05,0.01341005,9.57E-05,6.88E-06,0.427001446,0.010823911,8.97E-05,4815
0.000100265,0.008521647,9.53E-05,5.56E-06,0.117122665,0.00328271,0.000281292,4820
2.55E-09,9.20E-13,4.89E-11,1.32E-11,1,5.32E-10,2.70E-10,4825
1.13E-09,1.14E-12,6.66E-12,3.36E-11,1,1.93E-10,3.04E-09,4830
6.55E-06,3.03E-05,7.93E-05,5.00E-07,0.998026848,1.75E-05,8.40E-05,4835
1.49E-07,1.85E-06,1.87E-06,4.90E-08,0.9997927,1.83E-07,8.83E-05,4840
2.34E-06,0.01405778,1.90E-05,4.53E-07,0.7186232,0.025819622,6.12E-06,4845
0.000490458,0.02779454,0.00049766,1.03E-05,0.487096041,0.01436451,0.000215028,4850
0.00054379,0.015891688,0.00026439,3.42E-05,0.5217768,0.020931786,0.000620414,4855
1.11E-05,0.002105352,1.28E-05,3.17E-07,0.750602365,0.000628351,8.22E-06,4860
0.000496567,0.00302498,0.000621671,6.28E-05,0.01988493,0.025293069,0.003539496,4865
0.002754825,0.031339172,0.001517026,4.06E-05,0.07779247,0.023166243,0.000463581,4870
5.32E-05,0.003993117,6.85E-05,4.44E-07,0.667215347,0.001019666,2.68E-05,4875
5.81E-05,0.002414464,0.000181758,1.84E-06,0.8327048,0.000360778,0.000733863,4880
2.09E-07,0.000220344,2.85E-07,1.26E-09,0.9792995,1.69E-05,1.23E-07,4890
6.20E-08,1.26E-11,1.37E-09,1.67E-11,0.999999762,2.36E-08,3.07E-08,4895
3.27E-05,0.009905138,6.21E-05,1.11E-06,0.853352845,0.00187688,2.47E-05,4900
6.92E-06,0.000411964,1.71E-05,8.01E-08,0.930015564,6.39E-05,1.08E-05,4905
3.95E-05,0.028590228,8.99E-05,2.60E-06,0.2103694,0.03099175,2.16E-05,4910
1.18E-15,3.34E-18,5.31E-17,3.86E-18,1,1.56E-17,4.45E-13,4915
2.59E-11,4.64E-12,4.13E-10,4.31E-13,1,3.63E-12,4.50E-10,4920
2.31E-08,5.49E-08,1.07E-06,1.45E-09,0.9999971,1.09E-08,3.59E-07,4925
1.92E-11,4.93E-14,2.40E-11,2.15E-12,1,7.74E-13,5.98E-09,4930
4.05E-06,1.63E-06,3.14E-05,2.57E-07,0.9998306,2.23E-06,1.80E-05,4935
6.31E-05,0.00057225,6.51E-05,3.64E-06,0.4709369,0.006310865,0.001098075,4940
3.56E-11,6.01E-09,6.20E-10,2.15E-12,0.999999,7.96E-11,5.95E-09,4945
0.001708224,0.005603828,0.011003356,0.00022119,0.09274158,0.04084081,0.030958453,4950
0.000790405,0.009021474,0.004491084,3.55E-05,0.379731148,0.010149309,0.004407429,4955
0.001667439,0.005229698,0.00249845,1.13E-05,0.3087232,0.002772105,0.001265877,4960
0.001614609,0.004161736,0.000377233,7.26E-05,0.033562645,0.003418721,0.003439041,4965
0.000451567,0.005527318,0.004215393,0.000102095,0.017178109,0.009461571,0.07426377,4970
0.002433224,0.005491256,0.014782046,0.000216407,0.256325066,0.01334675,0.02428234,4975
9.24E-05,0.009023339,0.002885254,0.00011389,0.431357,0.021258088,0.030563312,4980
0.013332962,0.048807427,0.023041599,0.018946977,0.046029523,0.021581145,0.37603277,4985
0.000283247,0.002753423,0.003332093,0.000167704,0.002307631,0.085134946,0.005329771,4990
0.000185798,0.00461334,0.000558477,8.72E-05,0.04182125,0.00581319,0.015069699,4995
4.89E-05,0.000796469,0.000435577,3.59E-05,0.003608375,0.00571824,0.006781401,5000
0.00047091,0.006429197,0.00191922,2.73E-05,0.06266955,0.00462149,0.004602704,5005
0.001145352,0.00663878,0.005225384,8.03E-05,0.018996105,0.011763586,0.021819744,5010
0.007408504,0.0045339,0.015860492,0.000685755,0.37327835,0.007923272,0.119201608,5015
0.006778369,0.011909043,0.007358461,0.000578979,0.054373115,0.0057657,0.131653681,5020
4.62E-06,0.000177387,1.98E-05,1.67E-08,0.989587247,1.02E-06,1.27E-05,5025
0.000410725,0.005248469,0.000668766,2.85E-05,0.035578024,0.003004816,0.012505842,5030
0.00063321,0.009587555,0.000348751,4.47E-05,0.007342493,0.00310245,0.007257836,5035
0.001206482,0.004433981,0.006252122,0.000199199,0.008498581,0.02021492,0.032890756,5040
0.0103606,0.012130409,0.06345686,0.017404815,0.000603667,0.205436185,0.167265743,5045
0.003269408,0.00689323,0.016203657,0.001854571,0.08827761,0.045855247,0.288170666,5050
0.002337635,0.00887534,0.012180618,0.000797365,0.002217818,0.1183933,0.011610286,5055
0.006576868,0.010244409,0.009566258,0.000184711,0.04397504,0.005437751,0.028897846,5060
0.001165091,0.002291193,0.006710707,0.000338213,0.009781505,0.012128319,0.143025622,5065
0.000407188,0.001507184,0.002057629,0.000146817,0.011635483,0.007035042,0.007825503,5070
0.010772306,0.007590736,0.010671751,0.000500508,0.060134,0.009643294,0.030326713,5075
0.005791137,0.004798974,0.016298588,0.001140313,0.008675644,0.029980952,0.136277452,5080
0.005022584,0.010312693,0.014163816,0.000393657,0.062236514,0.026125113,0.026383076,5085
0.001147248,0.006423728,0.008592832,8.75E-05,0.028539678,0.04189228,0.003386717,5090
0.001091541,0.006055966,0.004108276,0.00025893,0.016030662,0.018952683,0.013582501,5095
0.001624712,0.004402076,0.010540513,0.000379406,0.000306231,0.0727421,0.017070316,5100
0.003000923,0.009594551,0.005683359,0.001039763,0.021434458,0.013003223,0.011789014,5105
0.001920032,0.012077873,0.013487854,0.000204707,0.054680225,0.032504443,0.022205098,5110
0.008994693,0.009163695,0.009018305,0.000718261,0.038925894,0.017333923,0.009546399,5115
1.23E-05,0.001340348,0.000223678,7.31E-06,0.001426257,0.007135367,0.034750156,5120
7.24E-05,0.003900907,0.000125541,5.30E-06,0.013113173,0.017102165,0.000215869,5125
0.000257654,0.003859236,0.000138935,3.79E-05,0.000965145,0.011927914,0.001389565,5130
0.002048085,0.010182625,0.000976898,0.000155515,0.001705414,0.047383443,0.001983944,5135
0.002181745,0.007155872,0.001058101,0.000393182,0.00194022,0.076092,0.003022812,5140
0.000210753,0.013674645,0.000597962,5.54E-06,0.077985995,0.010522769,0.000773452,5145
0.000178646,0.001162107,0.000202817,1.92E-05,0.000240114,0.204216674,0.000208598,5150
0.00053744,0.003898029,0.000340938,2.18E-05,0.001134629,0.0811047,0.000269953,5155
0.00011871,0.001395333,0.000102816,2.02E-06,0.000126683,0.112743996,6.23E-05,5160
4.09E-05,0.003002025,3.75E-05,2.26E-06,0.021702906,0.001334213,0.000178901,5165
1.64E-05,0.005458246,2.73E-05,1.28E-07,0.501757,0.003194582,6.71E-06,5170
0.000163001,0.00433294,0.000155943,1.51E-05,0.418513238,0.004741377,0.000648733,5175
2.71E-05,0.002483904,2.19E-05,4.53E-07,0.2608206,0.001023165,4.74E-05,5180
0.003797498,0.123021327,0.003769113,0.000116694,0.398976833,0.06278166,0.000765999,5185
0.000102723,0.002671341,6.97E-05,2.39E-05,0.01096003,0.037852027,0.000178618,5190
0.000634607,0.005574164,0.000375886,0.000160092,0.0568305,0.023657402,0.001020206,5195
0.000742385,0.003686846,0.001256152,0.000395575,0.030064441,0.00966992,0.007229848,5200
,,,,,,,5220
0.000843013,0.005278416,0.000457667,4.28E-05,0.007490597,0.031471934,0.000957517,5225
